"Country Name","Country Code","year","gdp_pc_growth","inflation","life_expectancy","infant_mortality","edu_expenditure","gini","poverty_multi","region","gdp_pc_growth_n","inflation_n","life_expectancy_n","infant_mortality_n","edu_expenditure_n","gini_n","poverty_multi_n","dim_economica","dim_social","dim_equidad","indice_compuesto"
"Kuwait","KWT","2022",1.43711284054184,3.98064961990313,80.5878048780488,7.4,6.58236499988891,NA,NA,"Middle East & North Africa",0.43567065068426,0.971417616074748,0.912687907298406,0.969844357976654,0.401595470088008,NA,NA,0.703544133379504,0.761375911787689,NA,0.732460022583597
"Kuwait","KWT","2023",-7.01146413379739,3.64216403030709,83.1878048780488,7.2,5.0262608311279,NA,NA,"Middle East & North Africa",0.370788694846774,0.972011973058345,0.951104550570322,0.970817120622568,0.306656224715303,NA,NA,0.671400333952559,0.742859298636064,NA,0.707129816294312
"Kuwait","KWT","2024",-3.43244663969313,2.89855072463762,84.580487804878,7,6.43592667889685,NA,NA,"Middle East & North Africa",0.398274229475785,0.97331770593119,0.971682321028355,0.971789883268482,0.392661142960215,NA,NA,0.685795967703488,0.778711115752351,NA,0.732253541727919
"Kyrgyz Republic","KGZ","2016",2.04985149948004,0.388838296895799,70.9512195121951,18.4,6.58616018295288,26.8,8.3,"Europe & Central Asia",0.440376257643858,0.977724585142881,0.770301267929419,0.916342412451362,0.401827017450567,0.894736842105263,0.905681818181818,0.70905042139337,0.696156899277116,0.900209330143541,0.768472216938009
"Kyrgyz Republic","KGZ","2017",2.55837834194257,3.1753098637994,71.2,17.4,6.02618980407715,27.3,8.3,"Europe & Central Asia",0.444281556279953,0.972831736270469,0.773977156872885,0.921206225680934,0.367662746016311,0.880116959064327,0.905681818181818,0.708556646275211,0.687615376190043,0.892899388623073,0.763023803696109
"Kyrgyz Republic","KGZ","2018",1.54586820248004,1.54266145238436,71.4,16.6,5.55267000198364,27.7,5.9,"Europe & Central Asia",0.43650585176153,0.975698552509945,0.776932283278417,0.925097276264591,0.338772898162754,0.868421052631579,0.932954545454545,0.706102202135738,0.680267485901921,0.900687799043062,0.762352495693574
"Kyrgyz Republic","KGZ","2019",2.28120088774463,1.13362257718804,71.6,16,5.0802698135376,29.7,5.1,"Europe & Central Asia",0.442152935638034,0.976416796120628,0.779887409683949,0.928015564202335,0.309951358894788,0.809941520467836,0.942045454545455,0.709284865879331,0.672618110927024,0.875993487506645,0.752632154771
"Kyrgyz Republic","KGZ","2020",-9.03157714073227,6.32542296338078,71.8,15.6,5.7331600189209,29,9.4,"Europe & Central Asia",0.355274971849306,0.967300358340644,0.782842536089481,0.929961089494163,0.3497847483649,0.830409356725146,0.893181818181818,0.661287665094975,0.687529457982848,0.861795587453482,0.736870903510435
"Kyrgyz Republic","KGZ","2021",3.58776993335192,11.9050398185147,71.9,15.3,5.16667985916138,28.8,5.6,"Europe & Central Asia",0.452186904124467,0.957502942008681,0.784320099292247,0.931420233463035,0.315223309634869,0.83625730994152,0.936363636363636,0.704844923066574,0.676987880796717,0.886310473152578,0.75604775900529
"Kyrgyz Republic","KGZ","2022",7.03042869604123,13.9229093174176,72.0487804878049,15.1,7.16884382244099,26.4,4.5,"Europe & Central Asia",0.478625253977084,0.953959704525245,0.786518425032948,0.932392996108949,0.437377044328311,0.906432748538012,0.948863636363636,0.716292479251164,0.718762821823403,0.927648192450824,0.78756783117513
